ID,official_name,party,region,institution,office,user_id,twitter_name,twitter_handle,from,until,year_of_birth,abgeordnetenwatch_id,gender,wikidata_id
1793,Manuela Strube,SPD,Hesse,State Parliament,Parliamentarian,1135134879929241600,Manuela Strube,ManuelaStrube,2019-01-18,NA,1980,151314,female,Q43281819
1790,Taylan Burcu,Bündnis 90/Die Grünen,Hesse,State Parliament,Parliamentarian,1091708253568946177,"Taylan Burcu, MdL",TaylanBurcuMdL,2019-01-18,NA,1985,159587,male,Q57924274
1789,Mirjam Schmidt,Bündnis 90/Die Grünen,Hesse,State Parliament,Parliamentarian,1085530697027203072,"Mirjam Schmidt, MdL Hessen",MirjamschmidtM,2019-01-18,NA,1977,159578,female,Q58035255
1788,Claudia Papst-Dippel,AfD,Hesse,State Parliament,Parliamentarian,1059927386047811585,Claudia Papst-Dippel MdL,PapstDippelAfD,2019-01-18,NA,1963,161481,female,Q58238262
1783,Alexander Lorz,CDU,Hesse,State Parliament,Parliamentarian,1009731519353679874,Alexander Lorz  1,AlexanderLorz_1,2019-01-18,NA,1965,159551,male,Q14191018
1782,R. Alexander Lorz,CDU,Hesse,State Government,Minister,1009731519353679874,Alexander Lorz  1,AlexanderLorz_1,2019-01-18,NA,1965,159551,male,Q14191018
1883,Nadine Gersberg,SPD,Hesse,State Parliament,Parliamentarian,914573806865453057,"Nadine Gersberg, MdL",NGersberg,2019-09-04,NA,1977,159608,female,Q84341367
1881,Sabine Waschke,SPD,Hesse,State Parliament,Parliamentarian,905476142429347842,Sabine Waschke,WaschkeSabine,2019-01-18,NA,1959,135438,female,Q1526449
1849,Heiko Scholz,AfD,Hesse,State Parliament,Parliamentarian,4867089401,Heiko Scholz,Scholz_AfD,2019-01-18,NA,1962,161479,male,Q57959413
1846,Katy Walther,Bündnis 90/Die Grünen,Hesse,State Parliament,Parliamentarian,4652042717,Katy Walther,katywalther1,2019-01-18,NA,1974,159618,female,Q58017657
1842,Esther Kalveram,SPD,Hesse,State Parliament,Parliamentarian,3940456407,Esther Kalveram,EstherKalveram,2021-06-01,NA,1966,176896,female,Q107952505
1840,Katrin Schleenbecker,Bündnis 90/Die Grünen,Hesse,State Parliament,Parliamentarian,32314017,Katrin Schleenbecker,Catou_,2019-01-18,NA,1977,159500,female,Q57948310
1983,Tilo Gundlack,SPD,Mecklenburg-West Pomerania,State Parliament,Parliamentarian,1414611997983969285,Tilo Gundlack,GundlackTilo,2016-10-04,NA,1968,122622,male,Q1520899
1980,Sebastian Ehlers,CDU,Mecklenburg-West Pomerania,State Parliament,Parliamentarian,1374057736850321411,Sebastian Ehlers,SebEhlers,2016-10-04,NA,1982,122605,male,Q26838775
2018,Thomas Diener,CDU,Mecklenburg-West Pomerania,State Parliament,Parliamentarian,706829198,Thomas Diener,thomasdiener,2021-10-26,NA,1963,123514,male,Q110263273
2013,David Wulff,FDP,Mecklenburg-West Pomerania,State Parliament,Parliamentarian,52507279,"David Wulff, MdL",davidwulffmdl,2021-10-26,NA,1985,122265,male,Q108799475
2045,Frederick Cordes,SPD,North Rhine-Westphalia,State Parliament,Parliamentarian,1128863881,Frederick Cordes,Der_FrederiCo,2020-11-01,NA,1986,175245,male,Q101093533
2204,Tamara Müller,SPD,Rhineland-Palatinate,State Parliament,Parliamentarian,1412491343281131521,Tamara Müller,Tamara__Mueller,2021-05-18,NA,1989,175257,female,Q108462688
2199,Michael Frisch,AfD,Rhineland-Palatinate,State Parliament,Parliamentarian,1340674698091388936,Michael Frisch,Michael_Frisch_,2016-03-13,NA,1957,110145,male,Q23561306
2196,Karina Wächter,CDU,Rhineland-Palatinate,State Parliament,Parliamentarian,1301489348815343617,Karina Wächter,KaWaechter,2020-09-01,NA,1990,174051,female,Q98636301
2194,Iris Nieland,AfD,Rhineland-Palatinate,State Parliament,Parliamentarian,1229342570771288064,Iris Nieland,IrisNieland,2016-03-13,NA,1960,110154,female,Q23564965
2190,Cornelia Willius-Senzer,FDP,Rhineland-Palatinate,State Parliament,Parliamentarian,1088391265098625025,Cornelia Willius-Senzer,cws_mainz,2016-03-13,NA,1943,137955,female,Q23124013
2189,Doris Ahnen,SPD,Rhineland-Palatinate,State Parliament,Parliamentarian,1066363534374768641,Doris Ahnen,Doris_Ahnen,2016-03-13,NA,1964,110114,female,Q109433
2269,Helge Schwab,FW,Rhineland-Palatinate,State Parliament,Parliamentarian,703217034960740352,Helge Schwab,Helge_Schwab,2021-05-18,NA,1971,110020,male,Q106270894
2247,Michael Simon,SPD,Rhineland-Palatinate,State Parliament,Parliamentarian,3179236437,Michael Simon,MichaelSimonSPD,2021-05-18,NA,1971,174631,male,Q106065799
2267,Peter Enders,CDU,Rhineland-Palatinate,State Parliament,Parliamentarian,532346296,Dr.Peter Enders,EndersDr,2016-03-13,2019-09-01,1959,109981,male,Q2074711
2200,Heiko Sippel,SPD,Rhineland-Palatinate,State Parliament,Parliamentarian,135459072,Heiko Sippel,sippelheiko,2016-03-13,2019-12-31,1964,110228,male,Q1594718
2236,Marcus Klein,CDU,Rhineland-Palatinate,State Parliament,Parliamentarian,25517620,Marcus Klein,MarcusKlein,2019-10-01,NA,1976,138023,male,Q1894218
2422,Johann Hauser,FDP,Saxony-Anhalt,State Parliament,Parliamentarian,1369605134368600067,Johann Hauser,johannhauserFDP,2021-07-06,NA,1953,124206,male,Q1400445
2471,Petra Grimm-Benne,SPD,Saxony-Anhalt,State Parliament,Parliamentarian,4824730486,Petra Grimm-Benne,GrimmBenne,2021-07-06,2021-09-30,1962,124276,female,Q2080192
2457,Elke Simon-Kuch,CDU,Saxony-Anhalt,State Parliament,Parliamentarian,3105924472,Elke Simon-Kuch,ElkeKuch,2021-07-06,NA,1970,175212,female,Q107139595
2456,Susan Sziborra-Seidlitz,Bündnis 90/Die Grünen,Saxony-Anhalt,State Parliament,Parliamentarian,3067713112,Susan Sziborra-Seidlitz,SusanSziborra,2021-07-06,NA,1977,145935,female,Q27441040
2444,Gunnar Schellenberger,CDU,Saxony-Anhalt,State Parliament,Parliamentarian,2373576763,Dr. Gunnar Schellenberger,PraesidentLT_ST,2021-07-06,NA,1960,124109,male,Q1554780
2438,Christina Buchheim,DIE LINKE,Saxony-Anhalt,State Parliament,Parliamentarian,2240637672,Christina Buchheim,Buchheim1,2016-04-12,NA,1970,152764,female,Q23560343
2399,Michael Scheffler,CDU,Saxony-Anhalt,State Parliament,Parliamentarian,100758328,Michael Scheffler,MichaScheffler,2021-07-06,NA,1954,130560,male,Q1929184
2571,Christian Dirschauer,SSW,Schleswig-Holstein,State Parliament,Parliamentarian,910440156934656000,Christian Dirschauer,DirschauerC,2020-08-03,NA,1981,130756,male,Q98040947
2596,Cornelia Klisch,SPD,Thuringia,State Parliament,Parliamentarian,1321039209180909568,Dr. Cornelia Klisch,CorneliaKlisch,2019-11-26,NA,1972,31520,female,Q73353154
2595,Christian Herrgott,CDU,Thuringia,State Parliament,Parliamentarian,1305509281677139968,Christian Herrgott,c_herrgott,2019-11-26,NA,1984,31398,male,Q18222253
2593,Beate Meißner,CDU,Thuringia,State Parliament,Parliamentarian,1275499175006875651,Beate Meißner,die_meissner,2019-11-26,NA,1982,31383,female,Q813163
2592,Andreas Schubert,DIE LINKE,Thuringia,State Parliament,Parliamentarian,1259766098792194048,"Andreas Schubert, MdL",mdl_schubert,2019-11-26,NA,1970,170278,male,Q73115922
2591,Jens Cotta,AfD,Thuringia,State Parliament,Parliamentarian,1251268633872998401,Jens Cotta,Cotta_AfD,2019-11-26,NA,1972,170146,male,Q73783318
2587,Katja Maurer,DIE LINKE,Thuringia,State Parliament,Parliamentarian,1235924677400432641,Katja Maurer,maurer_katja,2019-11-26,NA,1991,171880,female,Q73135190
2586,Maik Kowalleck,CDU,Thuringia,State Parliament,Parliamentarian,1229486326875070465,Maik Kowalleck,MaikKowalleck,2019-11-26,NA,1974,31393,male,Q1885353
2583,Robert-Martin Montag,FDP,Thuringia,State Parliament,Parliamentarian,1220393227993436160,Robert-Martin Montag,RMMontag,2019-11-26,NA,1980,165648,male,Q72925441
2581,Lena Saniye Güngör,DIE LINKE,Thuringia,State Parliament,Parliamentarian,1206528887263547393,Lena Saniye Güngör,lenaguengoer,2019-11-26,NA,1993,171882,female,Q73230641
2580,Ute Bergner,FDP,Thuringia,State Parliament,Parliamentarian,1197095748413861889,Dr. Ute Bergner,UteBergner,2019-11-26,NA,1957,170212,female,Q67934675
2633,Ringo Mühlmann,AfD,Thuringia,State Parliament,Parliamentarian,266190045,Ringo Mühlmann,rimuehl,2019-11-26,NA,1975,171883,male,Q73567190
1254,Olaf Scholz,SPD,Federal,Federal Parliament,Parliamentarian,38150247,Olaf Scholz,OlafScholz,2021-10-26,NA,1958,66924,male,Q61053
803,Christian Lindner,FDP,Federal,Federal Parliament,Parliamentarian,122104353,Christian Lindner,c_lindner,2017-10-24,NA,1979,119742,male,Q85806
1858,Nancy Faeser,SPD,Hesse,State Parliament,Parliamentarian,620221740,Nancy Faeser,NancyFaeser,2019-01-18,2021-12-08,1970,135391,female,Q1288810
912,Annalena Baerbock,Bündnis 90/Die Grünen,Federal,Federal Parliament,Parliamentarian,1469264387512979461,Außenministerin Annalena Baerbock,ABaerbock,2017-10-24,NA,1980,79475,female,Q564328
723,Marco Buschmann,FDP,Federal,Federal Parliament,Parliamentarian,106136813,Marco Buschmann,MarcoBuschmann,2017-10-24,NA,1977,118987,male,Q1893672
937,Hubertus Heil,SPD,Federal,Federal Parliament,Parliamentarian,15943222,Hubertus Heil,hubertus_heil,2017-10-24,NA,1972,79316,male,Q71534
1004,Cem Özdemir,Bündnis 90/Die Grünen,Federal,Federal Parliament,Parliamentarian,19108766,Cem Özdemir,cem_oezdemir,2017-10-24,NA,1965,79102,male,Q12839
1199,Karl Lauterbach,SPD,Federal,Federal Parliament,Parliamentarian,3292982985,Prof. Karl Lauterbach,Karl_Lauterbach,2017-10-24,NA,1963,79215,male,Q105676
1026,Volker Wissing,FDP,Federal,Federal Parliament,Parliamentarian,20593301,Volker Wissing,Wissing,2021-10-26,NA,1970,110052,male,Q1278715
2219,Volker Wissing,FDP,Rhineland-Palatinate,State Parliament,Parliamentarian,20593301,Volker Wissing,Wissing,2016-03-13,2021-05-18,1970,110052,male,Q1278715
969,Steffi Lemke,Bündnis 90/Die Grünen,Federal,Federal Parliament,Parliamentarian,17229513,SteffiLemke,SteffiLemke,2017-10-24,NA,1968,79199,female,Q1502854
1257,Bettina Stark-Watzinger,FDP,Federal,Federal Parliament,Parliamentarian,38228691,Bettina Stark-Watzinger,starkwatzinger,2017-10-24,NA,1968,119708,female,Q39080194
1456,Svenja Schulze,SPD,Federal,Federal Parliament,Parliamentarian,757979230244368385,Svenja Schulze,SvenjaSchulze68,2021-10-26,NA,1968,131019,female,Q1407342
2615,Bodo Ramelow,DIE LINKE,Thuringia,State Government,Minister,21392844,Bodo Ramelow,bodoramelow,2020-03-04,NA,1956,31607,male,Q104678
2609,Wolfgang Tiefensee,SPD,Thuringia,State Government,Minister,1662100297,Wolfgang Tiefensee,WTiefensee,2020-03-04,NA,1955,85085,male,Q61386
2631,Benjamin-Immanuel Hoff,DIE LINKE,Thuringia,State Government,Minister,25059149,Benjamin-Immanuel Hoff,BenjaminHoff,2020-03-04,NA,1976,NA,male,Q817361
2627,Heike Taubert,SPD,Thuringia,State Government,Minister,2365903693,Heike Taubert,HeikeTaubert,2020-03-04,NA,1958,31546,female,Q1594585
2589,Anja Siegesmund,Bündnis 90/Die Grünen,Thuringia,State Government,Minister,1245768307,Anja Siegesmund,AnjaSiegesmund,2020-03-04,NA,1977,31023,female,Q551283
2675,Georg Maier,SPD,Thuringia,State Government,Minister,941228208241987584,Georg_Maier,GeorgMaier8,2020-03-04,NA,1967,170288,male,Q24574663
2584,Dirk Adams,Bündnis 90/Die Grünen,Thuringia,State Government,Minister,1227578366,Dirk Adams,GruenerDirk,2020-03-04,NA,1968,31026,male,Q1227729
2668,Susanna Karawanskij,DIE LINKE,Thuringia,State Government,Minister,892779458,Susanna Karawanskij,SuzaKarawanskij,2021-09-09,NA,1980,79259,female,Q15433980
2644,Heike Werner,DIE LINKE,Thuringia,State Government,Minister,3197641246,Heike Werner,HeikeWernerTH,2020-03-04,NA,1969,30911,female,Q1594600
2667,Helmut Holter,DIE LINKE,Thuringia,State Government,Minister,877450892747960320,Helmut Holter,HelmutHolter,2020-03-04,NA,1953,118719,male,Q1603669
2648,Malte Krückels,DIE LINKE,Thuringia,State Government,State Secretary,3344218485,Malte Krückels,MalteKrueckels,2020-03-04,NA,1968,NA,male,Q19960201
2597,Udo Götze,SPD,Thuringia,State Government,State Secretary,1332615302165753856,Udo Goetze,GoetzeUdo,2020-03-04,NA,1969,NA,male,Q19959632
2601,Hartmut Schubert,SPD,Thuringia,State Government,State Secretary,1390582695416172546,Dr. Hartmut Schubert,CIO_Thueringen,2020-03-04,NA,1960,31552,male,Q1308162
2594,Carsten Feller,SPD,Thuringia,State Government,State Secretary,1294599893055660033,Carsten Feller,FellerCarsten,2020-03-04,NA,1966,NA,male,Q89477467
2612,Valentina Kerst,Bündnis 90/Die Grünen,Thuringia,State Government,State Secretary,18629023,Valentina Kerst,valentinakerst,2020-03-04,2021-09-30,1979,NA,female,Q50870682
2670,Olaf Möller,Bündnis 90/Die Grünen,Thuringia,State Government,State Secretary,904745350052892673,Olaf Möller,guterolaf,2020-03-04,NA,1962,31036,male,Q15837435
2652,Torsten Weil,DIE LINKE,Thuringia,State Government,State Secretary,43096952,Torsten Weil,Torsten_Weil,2020-03-04,NA,1970,NA,male,Q87484729
2630,DIE LINKE Landesverband Thüringen,DIE LINKE,Thuringia,Party,Speaker,24521257,DIE LINKE. Thueringen,die_linke_th,NA,NA,NA,NA,NA,Q23786064
2578,DIE LINKE Landtagsfraktion Thüringen,DIE LINKE,Thuringia,Party,Parliamentary Party Group,110680490,Linksfraktion Thüringen,Linke_Thl,NA,NA,NA,NA,NA,NA
2617,SPD Landesverband Thüringen,SPD,Thuringia,Party,Speaker,21448191,SPD Thüringen,SPDThueringen,NA,NA,NA,NA,NA,Q2207555
2606,SPD Landtagsfraktion Thüringen,SPD,Thuringia,Party,Parliamentary Party Group,151458334,SPD-Fraktion THL,spdthl,NA,NA,NA,NA,NA,NA
2600,Grüne Landtagsfraktion Thüringen,Bündnis 90/Die Grünen,Thuringia,Party,Parliamentary Party Group,137322518,GRÜNE im Thüringer Landtag,gruenethl,NA,NA,NA,NA,NA,NA
2613,Grüne Landesverband Thüringen,Bündnis 90/Die Grünen,Thuringia,Party,Speaker,18632035,BÜNDNIS 90/DIE GRÜNEN Thüringen,Gruene_TH,NA,NA,NA,NA,NA,Q1020858
2626,CDU Landesverband Thüringen,CDU,Thuringia,Party,Speaker,23454769,CDU Thüringen,cdu_thueringen,NA,NA,NA,NA,NA,Q1023151
2679,CDU Landtagsfraktion Thüringen,CDU,Thuringia,Party,Parliamentary Party Group,96142129,CDU-Fraktion im Thüringer Landtag,cdu_fraktion_th,NA,NA,NA,NA,NA,NA
2639,AfD Landesverband Thüringen,AfD,Thuringia,Party,Speaker,2794716895,AfD Thüringen,AfD_Thueringen,NA,NA,NA,NA,NA,Q18334483
2618,FDP Landesverband Thüringen,FDP,Thuringia,Party,Speaker,214826254,FDP-Landesverband Thüringen,fdp_thueringen,NA,NA,NA,NA,NA,Q1388021
2674,"Thüringer Ministerium für Arbeit, Soziales, Gesundheit, Familie und Frauen",NA,Thuringia,State Government,Ministry,940240948092686336,TMASGFF,SozialesTH,NA,NA,NA,NA,NA,Q2430858
2642,"Thüringer Ministerium für Umwelt, Energe und Naturschutz",NA,Thuringia,State Government,Ministry,3062340244,TMUEN,UmweltTH,NA,NA,NA,NA,NA,Q1292561
2619,Thüringer Ministerium für Inneres und Kommunales,NA,Thuringia,State Government,Ministry,221060692,TMIK,TMIKThueringen,NA,NA,NA,NA,NA,Q1775554
2665,Thüringer Ministerium für Infrastruktur und Landwirtschaft,NA,Thuringia,State Government,Ministry,872000381794082816,TMIL,TMIL_Thueringen,NA,NA,NA,NA,NA,Q1663831
2582,Staatskanzlei Thüringen,NA,Thuringia,State Government,Ministry,1212310728,Staatskanzlei Thüringen,thueringende,NA,NA,NA,NA,NA,Q2430892
2603,Thüringer Finanzministerium,NA,Thuringia,State Government,Ministry,1401860118082428933,TFM,FinanzenTH,NA,NA,NA,NA,NA,Q1730084
2588,"Thüringer Ministerium für Wirtschaft, Wissenschaft und digitale Gesellschaft",NA,Thuringia,State Government,Ministry,1239933134134743046,Thüringer Wirtschafts- & Wissenschaftsministerium,tmwwdg,NA,NA,NA,NA,NA,Q2430856
2637,"Thüringer Ministerium für Bildung, Jugend und Sport",NA,Thuringia,State Government,Ministry,27458402,TMBJS,BildungTH,NA,NA,NA,NA,NA,Q2430853
229,Markus Söder,CSU,Bavaria,State Government,Minister,793778228,Markus Söder,Markus_Soeder,2018-11-12,NA,1967,132545,male,Q50664
191,Florian Herrmann,CSU,Bavaria,State Government,Minister,39849307,Florian Herrmann,fwhfreising,2018-11-12,NA,1971,132533,male,Q1429720
157,Melanie Huml,CSU,Bavaria,State Government,Minister,1635185664,Melanie Huml,MelanieHuml,2018-11-12,NA,1975,133684,female,Q1918976
174,Kerstin Schreyer,CSU,Bavaria,State Government,Minister,2394172854,Kerstin Schreyer,KS_MdL,2018-11-12,NA,1971,133661,female,Q1739697
180,Michael Piazolo,Freie Wähler,Bavaria,State Government,Minister,2834864151,Michael Piazolo,MichaelPiazolo,2018-11-12,NA,1959,133700,male,Q1928894
218,Hubert Aiwanger,Freie Wähler,Bavaria,State Government,Minister,702495475275079680,Hubert Aiwanger,HubertAiwanger,2018-11-12,NA,1971,133638,male,Q1633044
151,Klaus Holetschek,CSU,Bavaria,State Government,Minister,1440674770941407246,Klaus Holetschek,klausholetschek,2018-11-12,NA,1964,133663,male,Q1745235
122,Judith Gerlach,CSU,Bavaria,State Government,Minister,1062589095845728257,Judith Gerlach,gerlach_judith,2018-11-12,NA,1985,133650,female,Q14920385
142,Roland Weigert,Freie Wähler,Bavaria,State Government,State Secretary,1201271099515899905,Roland Weigert,rolandweigert,2018-11-12,NA,1968,158916,male,Q15842894
204,CSU Landtagsfraktion,CSU,Bavaria,Party,Parliamentary Party Group,486646781,curtis dean sult,csu_lt,NA,NA,NA,NA,NA,NA
166,CSU Landesverband Bayern,CSU,Bavaria,Party,Speaker,21107582,CSU,CSU,NA,NA,NA,NA,NA,Q49763
205,Freie Wähler Landesverband Bayern,Freie Wähler,Bavaria,Party,Speaker,48736143,FREIE WÄHLER Bayern,fw_bayern,NA,NA,NA,NA,NA,Q1231839
156,Grüne Landesverband Bayern,Bündnis 90/Die Grünen,Bavaria,Party,Speaker,15980032,GRÜNE Bayern,Gruene_Bayern,NA,NA,NA,NA,NA,Q1020837
246,Grüne Landtagsfraktion Bayern,Bündnis 90/Die Grünen,Bavaria,Party,Parliamentary Party Group,97189654,GrüneFraktionBayern,GrueneLandtagBY,NA,NA,NA,NA,NA,NA
150,AfD Landesverband Bayern,AfD,Bavaria,Party,Speaker,1375039512,AfD Bayern,AfD_Bayern,NA,NA,NA,NA,NA,Q48754989
121,AfD Landtagsfraktion Bayern,AfD,Bavaria,Party,Parliamentary Party Group,1054370188429328384,AfD Bayern im Landtag,AfD_Bayern_LT,NA,NA,NA,NA,NA,NA
194,SPD Landesverband Bayern,SPD,Bavaria,Party,Speaker,39994751,BayernSPD,BayernSPD,NA,NA,NA,NA,NA,Q1386226
139,SPD Landtagsfraktion Bayern,SPD,Bavaria,Party,Parliamentary Party Group,114696822,BayernSPD Landtagsfraktion,BayernSPD_Lndtg,NA,NA,NA,NA,NA,NA
216,FDPLandesverband Bayern,FDP,Bavaria,Party,Speaker,66317092,FDP Bayern,fdpbay,NA,NA,NA,NA,NA,Q1386147
120,FDP Landtagsfraktion Bayern,FDP,Bavaria,Party,Parliamentary Party Group,1052109198702637056,FDP-Fraktion Bayern,fdpltby,NA,NA,NA,NA,NA,NA
116,"Bayerisches Staatsministerium für Wohnen, Bau und Verkehr",NA,Bavaria,State Government,Ministry,1029013209955659781,"Staatsministerium für Wohnen, Bau und Verkehr",BauenBewegen,NA,NA,NA,NA,NA,Q23788140
254,"Bayerisches Staatsminissterium des Innern, für Sport und Integration",NA,Bavaria,State Government,Ministry,998506962450042880,Bayerisches Innenministerium,BayStMI,NA,NA,NA,NA,NA,Q812438
117,Bayerisches Ministerium für Unterricht und Kultus,NA,Bavaria,State Government,Ministry,1035098541545451520,Kultusministerium Bayern,KM_Bayern,NA,NA,NA,NA,NA,Q812444
170,Bayerisches Staatsministerium der Finanten und für Heimat,NA,Bavaria,State Government,Ministry,2204530357,Finanz- und Heimatministerium Bayern,Finanzen_Bayern,NA,NA,NA,NA,NA,Q812436
141,"Bayerisches Staatsministerium für Wirtschaft, Landesentwicklung und Energie",NA,Bavaria,State Government,Ministry,1192772203860901896,Bayerisches Wirtschaftsministerium,BayStMWi,NA,NA,NA,NA,NA,Q812443
184,Bayerisches Staatsministerium für Umwelt und Verbraucherschutz,NA,Bavaria,State Government,Ministry,2974715026,Umweltministerium Bayern,STMUV_Bayern,NA,NA,NA,NA,NA,Q812441
147,Bayerisches Staatsministerium für Gesundheit und Pflege,NA,Bavaria,State Government,Ministry,1318570860651909123,Staatsministerium für Gesundheit und Pflege Bayern,StMGP_Bayern,NA,NA,NA,NA,NA,Q15107434
477,Franziska Giffey,SPD,Berlin,State Government,Minister,972024962562383878,Franziska Giffey,FranziskaGiffey,2021-12-21,NA,1978,176519,female,Q19279839
427,Bettina Jarasch,Bündnis 90/Die Grünen,Berlin,State Government,Minister,748783193931653121,Bettina Jarasch,Bettina_Jarasch,2021-12-21,NA,1968,122797,female,Q849997
470,Klaus Lederer,DIE LINKE,Berlin,State Government,Minister,919760365,Klaus Lederer,klauslederer,2016-12-08,NA,1974,117504,male,Q1659501
405,Daniel Wesener,Bündnis 90/Die Grünen,Berlin,State Government,Minister,597460324,Daniel Wesener,dpwes,2021-12-21,NA,1975,122793,male,Q1163134
269,Iris Spranger,SPD,Berlin,State Government,Minister,1103948172274139136,Iris Spranger,IrisSpranger,2021-12-21,NA,1961,117488,female,Q1672757
358,Katja Kipping,DIE LINKE,Berlin,State Government,Minister,28066013,Katja Kipping,katjakipping,2021-12-21,NA,1978,79243,female,Q76342
336,Ramona Pop,Bündnis 90/Die Grünen,Berlin,State Government,Minister,2365807489,Ramona Pop,RamonaPop,2016-12-08,2021-12-21,1977,117537,female,Q2130284
